policy_value,policy_type,region,add_ons,commission
45801.384988372694,Premium,South,Yes,516.697160810383
24732.099918822947,Standard,East,Yes,624.7831988980221
47939.54268325494,Standard,South,No,505.2730072956476
49733.87629045338,Standard,South,No,390.56068411733145
26770.54558145019,Standard,East,No,540.0961478224712
29526.006073647677,Premium,West,Yes,453.18607689930434
44934.60573021332,Premium,West,No,348.6749957983521
19198.823587380823,Premium,North,Yes,419.0675237410711
41513.61550641218,Standard,West,Yes,616.4785882744342
13385.630578853054,Standard,West,Yes,576.9517787219883
36332.66368492614,Premium,West,No,470.69993687624464
13473.524509203848,Standard,South,No,464.7636526491351
44627.74512157868,Premium,North,No,589.859935298339
42307.29067742331,Premium,North,No,525.0529255343451
9163.695904131859,Standard,East,No,433.15413079090695
21674.56358712745,Premium,West,No,456.0196297313075
37163.171589252,Standard,West,Yes,683.5813719046541
36240.11516687734,Standard,West,Yes,541.3779084558702
7590.950713699397,Premium,South,No,430.70062466737573
26653.9338822373,Standard,North,No,523.0309719191877
7575.07631108269,Premium,West,Yes,569.4060624671507
32631.46927582084,Premium,East,Yes,557.7810447449726
14760.737661162844,Premium,South,Yes,401.2183008352631
20553.73488350723,Premium,East,Yes,530.7718039107502
35827.49128408577,Standard,East,No,381.77775979532294
34138.92512147577,Standard,North,No,344.4924465141489
41207.608920073886,Standard,North,No,569.8926501963207
6274.512680644535,Premium,South,Yes,637.7632242491458
11371.81401563388,Standard,North,Yes,542.5977899578718
49345.25148859696,Premium,South,No,367.07460958023853
27080.11863685541,Standard,West,No,482.1501038428839
24537.908859047024,Premium,South,No,358.4900512582528
25489.008793242323,Premium,South,Yes,569.2854758749424
30140.2408655925,Standard,East,No,398.5493336398057
24749.895027317238,Premium,North,Yes,514.1968614508586
40146.685792119606,Standard,West,No,586.2168091107961
12118.432998551927,Premium,West,Yes,553.989294761232
34423.900339143715,Standard,East,No,319.7386962679557
24018.710219733835,Standard,South,Yes,510.1812673422116
30527.084851786025,Standard,North,No,468.36179044323563
27901.498678432188,Premium,South,Yes,448.3596363549155
17024.16470544612,Standard,West,Yes,527.8744757774417
32671.97918753334,Premium,North,No,421.8660659914203
27264.835348395598,Standard,South,Yes,563.8716916279828
37693.69543486636,Standard,East,Yes,576.315118476067
48272.029523614794,Standard,West,Yes,544.6013739793555
12366.89060099678,Premium,North,No,299.26616666071396
23365.28690798376,Premium,South,No,416.47347110924824
23396.023917276336,Premium,North,No,607.3136962325455
35488.790638046725,Standard,North,Yes,404.9417209568619
33368.083936947725,Premium,North,Yes,751.3307578677382
47521.86117434584,Standard,East,Yes,624.1814619941659
20915.264141394273,Standard,South,No,570.577285276713
27472.841960256796,Standard,West,No,395.76692127426014
17474.039975099862,Premium,West,No,507.0139870811094
18694.57803006968,Premium,North,No,618.3839951600277
49494.05177043864,Premium,South,Yes,467.27268399789773
38907.654135339966,Standard,South,Yes,480.2218953137414
13700.549659385388,Premium,South,Yes,657.0323750392374
39741.76621866514,Premium,South,No,516.7291094642493
31917.33783008124,Premium,East,Yes,623.2166391547621
26404.26044356984,Premium,South,Yes,330.8533568226943
10032.960886000033,Standard,East,Yes,626.1686159002595
25148.536305639762,Standard,South,Yes,299.0234498748194
16824.820734922687,Standard,North,Yes,664.6907136751356
39923.92664788539,Premium,West,Yes,381.03931610407665
26036.63415458571,Premium,West,Yes,413.8827133911559
7706.569179312124,Premium,South,No,526.2303033654482
21085.359787010635,Premium,South,Yes,707.9400345091157
29732.548772922008,Premium,East,No,570.9000146765728
25041.836006254867,Standard,East,No,694.1694009017901
30868.409324602064,Standard,South,Yes,629.3233564789732
8115.294805250909,Standard,North,Yes,437.108225166134
32118.705071514567,Premium,East,No,478.85430703929313
21435.088342793188,Premium,South,No,431.42064638459595
35094.16536601865,Premium,West,No,670.6390501941682
25622.074176157083,Standard,North,Yes,401.26200425903056
36842.6802912833,Standard,South,Yes,405.60182020650655
48373.791187986855,Standard,South,Yes,470.09696461463267
12086.783468266976,Premium,South,No,433.5658332470568
43921.321212698625,Premium,West,No,361.21937262903873
41328.89675712746,Standard,North,Yes,717.9809155247345
11285.913856703854,Standard,East,No,451.3097210470578
41616.43302118062,Standard,South,Yes,554.688979223069
43673.18857159513,Premium,South,Yes,447.592252830687
17246.682860043955,Premium,East,Yes,507.878402959494
5428.852679593014,Premium,West,Yes,511.7617701015581
28444.376083142448,Standard,North,Yes,645.1173678652249
43233.40246549732,Standard,East,No,355.54280734898896
39435.44739114534,Premium,West,No,595.7995221774929
42760.035559126096,Premium,North,Yes,393.96868989317454
20967.226944608672,Premium,East,No,406.09016240443526
45215.604968243904,Premium,West,Yes,413.9993428265195
13373.263717354721,Premium,East,No,373.15080192123196
9879.207963719353,Premium,East,No,571.9166210997644
12935.071930943857,Premium,East,No,531.7896147200167
38694.82115014746,Standard,South,No,483.28010210728803
44080.81466626976,Standard,North,Yes,424.9959362231458
12408.125490233635,Premium,North,Yes,467.1586790543818
43911.81866032764,Premium,North,No,417.8943276625953
33748.21552558679,Premium,South,Yes,265.06375681480915
10859.706769676093,Standard,South,No,563.8248869416944
19254.3728339932,Premium,North,Yes,595.4345244303038
36291.781091956014,Premium,West,Yes,413.04155505735224
46877.980746213354,Premium,South,Yes,442.6107382874129
29457.96078516195,Premium,East,No,334.30996687830344
7392.555003194076,Standard,North,No,675.4093248284452
26889.858049322516,Premium,West,No,396.78313080759597
17389.563955663096,Standard,South,Yes,320.3251410875631
17480.9774929349,Standard,South,Yes,320.20308413264445
19275.02641755638,Standard,South,Yes,330.58453594168134
45537.37004261919,Standard,South,Yes,576.6996791338659
47320.69880515233,Premium,South,No,654.5961440185823
18463.46963365793,Premium,West,Yes,541.3936368974278
28487.510115225512,Premium,West,No,513.0684524054062
14613.35944948375,Standard,East,Yes,485.95225752476233
42321.98310216211,Standard,East,Yes,466.11670923601434
44830.71222888347,Standard,West,No,586.2942323017733
32666.03920817173,Premium,East,Yes,772.876568644441
24286.953471512206,Premium,West,Yes,597.5849863493663
26810.54619496393,Premium,East,Yes,452.5217460850839
35158.90614927947,Premium,North,Yes,388.88644925950786
43259.408743288455,Premium,East,Yes,516.2261429203722
29457.519581669007,Standard,South,No,407.9368724074995
27355.612824155236,Standard,North,No,507.1660833279035
46265.64937581027,Premium,South,Yes,418.59992878222056
32166.660907322053,Standard,South,Yes,328.2613483487362
33897.632559420046,Premium,East,Yes,777.0314912461545
25992.73661573358,Premium,West,Yes,573.8328359173316
36094.064938928495,Premium,East,Yes,691.5470273320367
20096.644417865846,Premium,North,No,406.357986987132
46552.22195845621,Standard,North,Yes,540.4562478479781
22516.546830739633,Standard,West,No,332.9536287824561
16090.230912022223,Premium,West,Yes,405.3742286975168
14742.507931132268,Standard,South,Yes,615.5069940568052
42955.14783836432,Standard,North,Yes,575.1617541501246
8649.84345120459,Standard,East,Yes,713.2245358959186
39041.66965767304,Premium,West,No,518.3597390729761
11827.251093108001,Premium,West,Yes,448.793371997436
39926.26063012087,Standard,South,No,451.11093112013026
36438.26334381598,Premium,West,Yes,365.47862337254344
20365.557772044784,Premium,South,Yes,721.8671603798998
10636.75292572562,Premium,East,No,499.96449116671744
37120.429669018995,Premium,North,No,682.4514132343054
31725.164728981046,Premium,East,Yes,557.8637687043511
22146.73105722056,Premium,West,Yes,321.48816297608505
32592.313006695782,Premium,North,Yes,487.2393933943858
45230.73856380212,Standard,West,No,341.8241532784117
42290.78938909788,Premium,North,No,401.5513654588717
29149.25747944818,Standard,South,Yes,371.3278528346205
26794.734721963934,Premium,South,No,408.46357720977505
9011.097457483751,Premium,East,Yes,523.6257100290911
37651.753431219055,Standard,West,Yes,483.7420569681677
33523.013910272,Standard,West,Yes,532.0110278558159
41390.70858911279,Premium,South,No,426.71191595719165
18366.61258899366,Premium,North,Yes,467.41788372661165
8206.317084205482,Standard,South,Yes,364.38698068693634
46964.317473753035,Premium,North,Yes,651.8665573566459
11747.616162762984,Premium,East,Yes,379.33516375549016
28630.911767850423,Standard,West,No,524.5186261959543
42804.3637420336,Premium,East,Yes,476.2059356463416
32202.025162593796,Standard,North,No,456.35969039726024
40099.45034289754,Premium,West,Yes,593.844279897862
23426.67043881249,Premium,North,Yes,170.39517440687058
35133.61057410344,Standard,West,Yes,480.07660325891635
31147.581601785667,Standard,West,No,617.1189225068141
21463.280187606197,Standard,West,No,257.66241863318845
24396.01048395271,Premium,South,Yes,372.41201095204394
16764.826655288103,Standard,West,No,356.45079035696745
10560.295750382778,Standard,West,Yes,582.6717641160842
37311.68479194022,Standard,North,Yes,468.7143890075361
35890.74851805832,Premium,East,No,626.8980657239609
28095.739742892576,Standard,East,Yes,340.99245283364564
38855.93675844543,Premium,East,No,320.1039644792603
38019.302363358154,Premium,West,Yes,567.6305406213143
36990.75796728961,Standard,East,Yes,439.6448050263025
47380.15676745415,Standard,North,Yes,455.3843287785078
12804.384241114403,Premium,South,Yes,494.69220662363506
25561.189742168855,Premium,West,Yes,524.1061952014982
18185.291905587164,Premium,East,No,359.90783365596735
34877.02802755779,Standard,West,No,470.04696138731543
22508.71191749696,Standard,East,Yes,516.7119738407735
39137.69198761584,Standard,West,No,545.7167746058271
6838.630153015514,Premium,South,Yes,528.4429083986312
11521.956473566785,Premium,North,Yes,337.27671754309415
46559.66594320677,Standard,West,No,470.53799852236887
19854.58258127413,Standard,South,No,451.24240818885613
42063.36678348122,Standard,North,Yes,749.2902671874114
34160.684926950635,Premium,North,Yes,499.7908226724493
38226.00972648561,Premium,North,No,408.291655055355
33444.25293441993,Standard,West,Yes,474.8924675798249
13998.712829355498,Standard,North,Yes,478.8262609436407
27066.1882069131,Standard,North,Yes,453.21125225376636
38151.24989800819,Standard,West,Yes,475.8350841663921
33440.9888190319,Premium,West,No,564.6508372016181
8612.878478548671,Premium,West,Yes,390.4588706759779
38517.674460345545,Premium,North,No,470.25302772555153
26194.545611378868,Standard,East,No,302.0144544059261
15815.831040555538,Premium,South,No,595.2813972886403
12816.56408650577,Premium,South,No,625.2185410674481
19424.641412896155,Premium,West,Yes,533.0732635269899
15917.767053118074,Standard,West,No,625.3005599024449
19944.971766737835,Standard,West,Yes,471.70243764936083
17922.24815448437,Premium,East,Yes,729.2946208642234
42621.16114087115,Premium,South,Yes,441.65819189658896
38961.03935632818,Standard,South,No,544.3036113136494
40216.13639130273,Standard,South,No,497.2620790661685
13280.718530890674,Premium,South,No,515.5738462367301
12433.418663712553,Premium,East,Yes,398.7652787696697
7240.836769990165,Standard,East,Yes,533.1478087003709
24783.095598313543,Standard,North,No,564.6400873212585
14862.05604595549,Standard,West,Yes,481.5605470025432
5856.374520671004,Standard,North,No,663.2250777208421
31092.35975376595,Standard,East,No,578.8406075786559
9402.905464399106,Premium,North,Yes,482.71076466121804
20416.414381138213,Standard,North,Yes,576.7917543588287
41446.16788151861,Premium,East,Yes,508.60055260139325
49821.37888869586,Premium,East,Yes,607.7752237754927
44291.506687535584,Standard,South,Yes,368.3209230957156
13886.808569760196,Standard,East,No,567.832866229033
14567.964631614477,Premium,West,No,370.2046298145973
28767.420832199274,Standard,South,No,684.2021513060442
6364.31453467219,Standard,North,No,561.5848911842405
46678.10074687825,Premium,North,Yes,497.2148439802779
25619.185037889314,Standard,West,Yes,410.67211266647223
16589.188159148456,Premium,South,No,513.7740521732311
18637.42514161976,Standard,North,No,710.5715719928537
5040.238388694457,Premium,West,No,645.490703673488
30466.899281246697,Standard,West,Yes,522.8830319308228
15210.593965324795,Premium,West,Yes,447.51359338435714
20478.863835646524,Standard,West,No,536.6763762181064
47471.37915978928,Standard,East,Yes,646.2036988736128
8877.598163557035,Premium,North,No,406.6539091869198
33232.29127795289,Premium,West,Yes,568.891686210754
34166.494023248306,Standard,West,Yes,548.1278887396954
6117.884646081018,Standard,South,Yes,549.1896408571312
31158.865627347895,Standard,East,Yes,672.0680374318284
22934.25878387936,Standard,South,Yes,469.97595187901084
20636.488681526702,Premium,South,No,510.99306655182545
12134.085213387605,Standard,West,Yes,402.8788574261414
14681.1253239304,Standard,South,No,844.2916480138708
15490.498097839321,Standard,South,No,492.96477428849147
11929.661084539974,Standard,South,No,410.13019935208507
5041.070663028692,Premium,West,No,468.52748301818207
33757.912827176,Standard,North,No,569.859040473912
33208.922732579515,Premium,West,No,620.7503165110734
28735.98969979594,Standard,North,No,479.4457194939356
32118.325284271043,Standard,West,No,410.5294451238395
47863.22929197644,Standard,West,No,520.1868462597552
30706.656351547317,Standard,West,No,432.0453379867819
16504.24380249699,Premium,South,Yes,593.8560746842884
39710.20378435462,Standard,East,No,542.6398571853753
27946.466375444514,Premium,West,Yes,617.5693709507301
20313.58602704579,Premium,West,Yes,646.7103026462615
8926.138281311672,Premium,West,No,548.425697978313
42646.65655265182,Standard,West,No,472.7002300994117
27568.302092385464,Standard,East,No,401.5320105737156
29203.99758176423,Standard,South,No,389.5727429692945
20898.21750071468,Premium,East,No,548.352467257727
28579.639337429548,Standard,South,No,474.46957801087933
24647.918751619174,Premium,North,No,534.276537277639
47523.28898986481,Standard,West,Yes,567.5445886867992
14943.774773532112,Premium,West,Yes,460.82629495701866
33061.73268725374,Standard,West,No,535.3383560280422
19071.898711175534,Premium,South,Yes,587.6783208629828
18037.954340146156,Premium,East,Yes,487.28550157039035
44974.09307683448,Premium,East,Yes,611.9814395742058
37148.28794926089,Standard,West,No,511.6018526450183
11692.875441295426,Premium,West,Yes,429.59180524706676
23904.10128913098,Standard,East,Yes,729.7324767180924
11192.227036822998,Premium,East,No,497.1434062648238
19213.542692595227,Standard,East,Yes,468.5139775016778
23845.985801835744,Standard,East,No,511.3448972848647
16059.68359884188,Standard,North,Yes,663.366819119122
37163.96263488887,Premium,East,Yes,578.1244870670761
42750.91919637621,Premium,East,Yes,504.23172683684413
21393.096865716227,Premium,North,Yes,574.7521242396216
35246.84479896171,Standard,North,Yes,518.4747809079456
7339.943320627492,Standard,South,No,595.285171822348
40356.67230517026,Premium,South,No,493.5606950684861
13566.142765392216,Premium,North,No,520.3248727511067
7203.364607171938,Premium,South,Yes,496.79893537860283
31572.204283419564,Standard,East,No,338.342384914635
23995.48733553046,Premium,East,No,432.6115555164197
8017.760888459805,Premium,South,Yes,675.3611955009866
44999.18327329283,Premium,West,Yes,651.6742094144438
33864.63579835673,Standard,East,No,629.0268059656323
35869.431410815,Premium,West,No,348.04974231106394
30934.59259606941,Premium,South,No,759.8897703795074
36904.68063798554,Premium,East,Yes,489.88543231922023
29010.868455376698,Standard,East,Yes,369.8548549136383
25704.804597920214,Standard,South,Yes,655.6125279731303
25373.473275761644,Standard,North,No,303.899508079375
22839.812578080448,Standard,West,No,487.08870806821125
20632.474144958265,Premium,East,No,487.1721840462249
26980.198271035537,Standard,North,No,531.5974404668846
19048.65121944732,Standard,South,Yes,542.2124826625651
28529.140570446638,Standard,East,No,588.8430347264372
45268.92524733812,Standard,North,Yes,331.1193270934891
48734.614592171616,Premium,South,No,439.53003424322424
12603.085278923461,Premium,South,Yes,526.5956073095359
35633.5525728658,Premium,North,Yes,587.2346862011599
35040.69778082994,Standard,South,No,391.1712121862376
22606.287255791165,Premium,North,No,636.0752118015452
18411.540435547395,Standard,East,Yes,515.9950605801544
33471.93139166121,Premium,West,No,590.6872402297421
27833.64763504094,Premium,South,Yes,364.0143512512212
25296.718884320402,Standard,South,No,396.65299594201224
6016.851925567557,Standard,North,No,490.8043714705769
21410.414083077303,Standard,North,No,565.3788793209176
29771.683661406027,Standard,West,No,446.67443458518414
35235.48988827352,Premium,South,No,611.0921682416192
28205.98352323837,Standard,North,No,605.6426176554071
23660.945301208205,Premium,West,Yes,684.8426080032712
27699.419543216936,Standard,West,Yes,694.9410680192254
32826.24261776073,Premium,North,Yes,359.36373928705257
8747.795718277821,Premium,West,Yes,489.94798930107345
8183.624131276774,Standard,East,No,468.0635790061086
47839.215565018996,Standard,North,Yes,526.2126925632658
17810.513021489878,Standard,East,No,340.2751098589904
23879.763961743487,Premium,West,Yes,485.4840598286649
33421.990785538605,Premium,West,No,359.2834742535043
31564.134450664926,Standard,East,No,553.2513510111188
23063.861877141953,Premium,South,Yes,597.6400908015611
45621.729796011525,Standard,East,No,481.4425960032279
6805.020079497934,Premium,North,No,538.181578912444
11596.973404617802,Premium,East,No,446.99210895511465
19301.6219539393,Standard,North,No,468.2816792250921
24575.57689825026,Premium,North,No,441.24569970666016
47202.242897270495,Premium,West,Yes,709.1516411090206
25958.07145300428,Standard,East,Yes,394.9187573253853
38847.31134741513,Standard,West,No,681.8540558496053
30750.89989342486,Premium,East,No,597.1212087060768
43719.56332328765,Premium,East,No,569.7805223768933
8998.461096004741,Standard,North,Yes,574.3524281560042
41428.055902054184,Premium,North,Yes,565.0322471878826
27924.210404839945,Standard,West,Yes,492.94249492301526
36915.59276177516,Premium,West,No,538.5644597432223
45443.947969240944,Standard,South,Yes,404.39680163585615
8353.606992763485,Premium,North,Yes,632.7169573388474
6706.1433138282555,Standard,East,Yes,663.9838045823
12621.864159004266,Standard,East,No,382.41725177474603
38264.97218630478,Standard,East,Yes,589.8628361507479
49957.82648278213,Premium,East,Yes,428.85649871284426
15618.597909810074,Standard,South,Yes,367.5623321065314
34673.44748300691,Premium,South,Yes,535.2688089777366
27136.44765877616,Premium,East,Yes,410.82070128219266
6461.284480287511,Premium,North,No,470.2563574189225
38221.14863044189,Standard,North,Yes,386.21339264878446
8356.39477594725,Premium,North,No,534.1863278471028
9874.65850009393,Standard,West,No,584.6121237206746
33741.610546253796,Standard,North,Yes,544.0851110288954
5886.233652144476,Standard,South,No,566.169460125086
23231.332820562726,Standard,North,No,356.31787508048797
6408.460732433507,Premium,East,Yes,528.6651716952176
30838.17776224694,Premium,West,Yes,579.1807110934509
21932.86451555682,Standard,South,Yes,475.8379526418173
22554.341262859198,Standard,South,No,619.6861783775158
9657.211134778932,Standard,South,No,466.2145924582973
29270.4897548431,Standard,West,No,686.9485702845561
25317.037050024497,Premium,North,Yes,450.6992476396374
37276.23209215581,Premium,North,No,490.1872817668495
36131.793440910034,Standard,West,No,496.82714365638054
34899.377991146,Premium,North,Yes,370.2767097214622
47459.42558649313,Standard,East,Yes,371.5606041897822
6345.327704661615,Premium,South,No,466.0612961203723
31045.89501157978,Standard,East,Yes,482.5681959077945
11317.599724971125,Standard,East,No,362.5627535321434
16077.820907074978,Standard,West,Yes,381.2868382753038
5284.374752227532,Standard,East,No,394.45329316636935
45038.44950385997,Standard,South,No,477.80002855910857
17534.887160529724,Premium,South,Yes,612.8473933113576
28776.03428850974,Premium,South,Yes,492.6575946001555
19086.618031918326,Premium,South,Yes,573.7378360939763
49398.67946631381,Premium,West,Yes,300.3435354368961
22460.96621393438,Standard,North,No,667.3455561795582
25853.457518842188,Premium,West,Yes,446.41818480171116
17767.47230953414,Standard,East,Yes,492.7165734100302
21563.394226340537,Standard,South,Yes,534.4172269570987
11438.099914686845,Premium,North,No,368.3664489970232
8972.89492823551,Standard,West,No,414.2395391584973
12685.052761704732,Premium,West,Yes,440.61428601424285
10308.092406032272,Standard,South,Yes,559.1632954975285
40033.474063022186,Standard,East,Yes,398.72283341654
25698.932792203374,Standard,South,Yes,371.8902377538262
13607.616861074921,Premium,South,Yes,506.9251601299238
35791.45595984054,Standard,West,Yes,445.36618919494225
44709.97416748095,Standard,North,No,565.771439891654
41828.7955949875,Premium,South,Yes,363.75632155587675
43383.80230943827,Premium,South,Yes,555.3672577472524
9457.050269620922,Standard,North,No,603.4683326287725
47675.60295928721,Premium,East,Yes,569.30780971427
44321.98629133457,Premium,South,Yes,629.9150175772097
34094.88669888623,Standard,South,No,387.3200593682668
26433.080106235055,Premium,East,Yes,701.7035179813688
38232.4026355219,Standard,West,Yes,626.0831390388221
21776.83547999824,Premium,West,No,586.5710091657484
47257.59665190261,Standard,South,No,434.3217767347047
34699.63358633379,Standard,South,No,462.210607489336
5080.307971744362,Standard,South,No,513.0601552547132
41509.60744495968,Standard,North,Yes,407.8167930956108
27755.42287037605,Standard,West,No,518.2563725641617
39207.73085337232,Premium,East,No,412.224116337327
9259.258384045988,Premium,East,Yes,505.0288240244728
27394.738004604682,Premium,South,No,349.35534605592204
36957.279987660964,Premium,East,Yes,560.9280392362275
13503.561908935691,Premium,West,No,489.4168775876817
11042.074364279453,Standard,South,No,469.2092921514772
45490.19235906648,Premium,North,Yes,430.82217546230004
42560.32987895624,Premium,South,No,466.1415928151123
46621.388969478554,Standard,East,Yes,573.2694064645801
11851.454432890021,Premium,North,No,448.7840987979022
31658.07005982161,Standard,South,No,502.68059743119915
41548.7048870162,Standard,North,No,530.2451209690053
45491.25080830276,Premium,East,Yes,591.1729100225856
19160.922559647137,Standard,East,Yes,468.47647248150685
29082.85837126657,Premium,West,Yes,500.6255687783026
46545.57048571286,Premium,South,Yes,615.1644020772436
43197.39782680943,Standard,North,Yes,527.0242839427591
21969.377793197047,Premium,South,No,559.4453776339179
41374.1838378413,Standard,West,Yes,432.4743535195519
46049.20475231299,Standard,South,No,600.906718816986
37987.63157669668,Standard,West,No,641.5651901867142
8877.086175245044,Premium,East,No,653.6153360088903
34469.4267484145,Standard,West,Yes,432.30540468374164
10914.158349271485,Standard,East,No,447.662491718435
43663.608049748174,Premium,West,No,533.4149718977163
48563.42156325914,Premium,North,Yes,437.1801212021194
47533.67242308256,Premium,South,No,486.7965797663786
44888.78600140259,Standard,East,Yes,456.5609510763064
22924.05915832834,Premium,North,No,525.9901755989963
41888.30519038354,Standard,East,Yes,590.595983077748
6164.627366422994,Standard,East,No,521.9198137736722
39622.671785501385,Premium,West,Yes,561.3610759019442
8585.43287527993,Standard,West,Yes,560.9032706638249
10310.818678460717,Premium,South,No,556.7823323321904
49547.62679771162,Standard,West,No,528.9983286503413
49485.81666128283,Standard,South,Yes,505.6254935753827
15523.020061531224,Premium,West,No,478.24105587385077
12767.216640595247,Standard,West,No,545.9793032029781
26404.633900426943,Standard,East,Yes,514.6035445360383
26980.39228115479,Standard,North,No,581.4359875277484
6767.6120204369945,Standard,East,No,282.66817082766113
37881.08390841949,Standard,South,Yes,386.19218208301845
6651.339434417218,Premium,East,No,572.6618766510992
44986.18361709048,Standard,East,No,453.76932585774773
9249.556827445427,Premium,West,No,520.3010370213625
5973.136369659304,Premium,North,No,497.1848355627754
19395.102119815267,Standard,West,No,479.8240735257682
6010.063958911669,Premium,North,Yes,551.1340134860446
17034.460596356425,Standard,North,No,486.1553942147424
33093.75893162003,Premium,South,No,480.57268458783517
16769.304507497312,Premium,North,No,401.3807406188067
19853.499498452242,Premium,North,No,422.47041019873154
39466.29476777187,Standard,North,No,552.5912515680087
49175.10737286963,Standard,South,No,478.86929178261994
29413.341611681964,Standard,West,No,346.16853084616537
5696.343452845367,Premium,South,Yes,361.7673398389878
37630.518716935985,Standard,North,No,367.59990759066255
23725.847452515667,Standard,South,Yes,438.58334411048895
9144.58273160004,Standard,North,Yes,439.96859780064585
34633.97774296581,Premium,South,Yes,396.926310702336
23563.68742717432,Premium,South,No,532.1407912039485
27540.042340779906,Standard,South,Yes,390.9621429268617
5332.595165170629,Premium,West,No,509.50389571877696
29155.50741381006,Standard,East,No,521.2796360211205
10171.253498121932,Premium,East,No,642.3354690583449
16684.294779184103,Premium,South,Yes,500.3387874157381
15971.505388082469,Standard,East,Yes,554.0307175017335
42620.042211589425,Standard,South,No,549.6791315772617
12342.454636600783,Standard,West,Yes,447.91202466739446
29066.54201241651,Standard,South,Yes,469.68005009830705
17177.78189861485,Premium,North,No,362.2952295740207
10423.4974582359,Premium,South,Yes,482.3662243185597
24313.438910064237,Standard,West,No,616.530576883038
17015.392221463564,Premium,West,No,463.7327903551115
31949.738256235807,Premium,East,Yes,452.6847858514668
29382.677413453035,Premium,West,Yes,624.1234044304892
10849.157429369025,Standard,North,No,384.45831326822633
26804.062297062424,Standard,West,Yes,537.8379012518511
11379.516489270187,Premium,North,Yes,610.2606014641526
43654.14851737256,Premium,East,No,541.8960706512147
29452.33115073638,Standard,West,Yes,502.9133540051929
41622.0454982935,Premium,West,No,650.2193290099814
10070.183140417514,Premium,North,Yes,506.08353884405744
9405.091093316467,Standard,East,No,400.0766581090068
25960.357534538674,Premium,South,Yes,398.5425274925874
21890.441125034802,Standard,West,No,295.94354933662373
37418.19120603023,Standard,North,No,529.0508361130488
34322.61411280338,Premium,East,Yes,567.841498388128
39986.61588129835,Premium,North,No,500.15582662862255
15107.576509524455,Standard,South,Yes,490.5152505920372
16409.873224325365,Premium,East,No,434.2295108094205
9494.471303940165,Standard,North,Yes,406.9447644922139
7497.604220320663,Premium,East,Yes,521.0867844268089
41580.92183590112,Standard,West,Yes,527.2254956480742
25617.114655074573,Standard,North,Yes,397.4306333487319
7413.426353121573,Premium,West,No,517.5617374261096
13003.679555284625,Standard,East,Yes,487.554325755609
48624.384025566615,Standard,North,No,448.9469456684772
45419.21848824654,Standard,South,No,620.347702800299
30091.316849181654,Standard,East,Yes,587.1460985811565
35263.99007247866,Standard,North,Yes,532.3700807961553
32854.2820087854,Premium,East,No,443.73805105634096
48281.44648250115,Premium,North,Yes,459.388969317293
16292.704937983168,Premium,West,Yes,447.50185088959614
20302.7705256576,Premium,East,Yes,378.3363436639317
33923.191557662394,Premium,East,No,452.8851775070996
37989.29760604734,Premium,West,No,585.5367808507025
16914.193288900038,Standard,South,Yes,426.145249433689
41960.720476587936,Premium,North,Yes,497.9294146719076
13093.416322324965,Premium,South,No,485.0718355490634
38532.63681847873,Standard,North,No,313.04851033106036
20203.73301908882,Premium,North,Yes,390.75038922649185
5899.746391505401,Standard,East,Yes,391.81773571186693
16038.597109126138,Standard,South,Yes,481.735990036227
8269.073312737719,Standard,North,Yes,579.2953224499718
27419.687746204047,Standard,West,Yes,503.92499466958765
48421.21511205736,Premium,East,No,552.7576461532398
28536.427180547533,Premium,South,Yes,447.8610532477711
19139.630086307494,Premium,West,No,381.8761312381228
7253.1858321432155,Standard,North,Yes,448.2540686330915
41258.387749402784,Premium,East,No,612.4098515040657
21704.35757305107,Premium,West,No,693.3153289125949
25441.50060335897,Standard,South,No,563.0186858003897
49264.848470795245,Standard,East,Yes,335.4996630466763
29977.79578519207,Standard,South,Yes,590.1844453922033
9851.321545954987,Premium,South,Yes,372.7674882269783
36145.04843245872,Premium,North,No,492.8558274749963
40009.57671933413,Standard,North,No,572.5838888340834
8795.732197386798,Premium,South,Yes,636.311978372062
19651.755352034823,Premium,South,Yes,435.3764035046447
21192.15722077861,Premium,West,Yes,460.0146685195733
38759.23548752723,Premium,South,No,577.345683816519
42348.833811956094,Standard,North,No,431.7079099056575
37873.67152723366,Premium,West,No,451.79845322397284
18407.081141672268,Premium,West,Yes,560.9783451331139
6071.24758968566,Premium,North,No,516.6463497988372
30510.92635442321,Premium,East,Yes,435.4379363365923
48356.83437004862,Premium,North,No,239.88101150766283
43251.86168771032,Premium,West,No,361.40850437276976
47999.71244694981,Premium,West,No,534.5765817042087
49015.97336515824,Standard,South,Yes,234.96268389180568
19440.84862561622,Standard,West,No,531.9976463936906
31961.83054928249,Standard,East,Yes,538.88515304552
43652.544516343776,Standard,West,No,367.93133564755954
13230.79659012915,Premium,East,No,631.7480867960201
30023.161604641402,Premium,West,Yes,448.60294112491715
37449.648691101465,Premium,West,Yes,473.17892410704013
19343.680539059176,Standard,South,No,589.4428593263586
10307.937150027845,Standard,East,Yes,458.59044564057325
15609.381470261606,Standard,East,No,371.71566108171237
31911.727081525947,Standard,West,Yes,655.2677238025313
44709.131451454385,Standard,North,Yes,551.564419338989
35894.245491073045,Standard,North,No,548.8801722455366
45542.64491237363,Standard,East,No,484.91750362791714
37348.961926018,Premium,East,Yes,496.51391856048014
7133.690469679681,Premium,North,No,655.2630218531875
27959.542211102435,Premium,East,No,564.0261140956927
6837.724594953723,Premium,East,Yes,464.57310181021654
