ORDERID,LINENUMBER,SUBLINENUMBER,EVENTTYPEID,COLUMN_NAME,ORACLE,HANA
TV-405438257A-405438258A18007451N,1,3101579289,TV Closed,PONUMBER,13808677109,5088.0
TV-405438257A-405438258A3210856N,1,3101579291,TV Closed,PONUMBER,13808677109,5088.0
TV-406075125A-406075126A26607424N,1,3102507932,TV Closed,PONUMBER,13808701591,5592.0
TV-405689580A-405689581A4436345N,1,3101992461,TV Closed,PONUMBER,13808745725,5883.0
TV-406075125A-406075126A8848432N,1,3102507913,TV Closed,PONUMBER,13808701591,5592.0
TV-406075125A-406075126A25947484N,1,3102507930,TV Closed,PONUMBER,13808701591,5592.0
TV-405404160A-405404161A13013881N,1,3101442943,TV Closed,PONUMBER,13808710833,5656.0
TV-405606561A-405606562A3371236N,1,3101794655,TV Closed,PONUMBER,13808682631,5129.0
TV-405606561A-405606562A26607424N,1,3101794661,TV Closed,PONUMBER,13808682631,5129.0
TV-406085601A-406085602A25947664N,1,3053915851,TV Closed,PONUMBER,13808683786,5138.0
TV-406087060A-406087063A18007451N,1,3102538255,TV Closed,PONUMBER,13808716067,5687.0
TV-406071400A-406071401A10426051N,1,3102496883,TV Closed,PONUMBER,13808691140,5481.0
TV-406052995A-406052996A10426121N,1,3102453284,TV Closed,PONUMBER,13808705306,5619.0
TV-406052995A-406052996A25946604N,1,3102453286,TV Closed,PONUMBER,13808705306,5619.0
TV-405611423A-405611424A3371236N,1,3101810136,TV Closed,PONUMBER,13808677017,5086.0
TV-405611423A-405611424A71795306N,1,3101810138,TV Closed,PONUMBER,13808677017,5086.0
TV-405619248A-405619249A71315676N,1,3101839010,TV Closed,PONUMBER,13808666121,5002.0
TV-406489215A-406489216A10429581N,1,3103269262,TV Closed,PONUMBER,13808697935,5561.0
TV-406299224A-406299225A11348831N,1,3102953110,TV Closed,PONUMBER,13808746091,5886.0
TV-406487668A-406487669A14986921N,1,3103265430,TV Closed,PONUMBER,13808746270,5887.0
TV-406335145A-406335146A10242181N,1,3103043295,TV Closed,PONUMBER,13808671980,5046.0
TV-406489215A-406489216A10426121N,1,2702813682,TV Closed,PONUMBER,13808697935,5561.0
TV-406489719A-406489720A10242181N,1,3103270462,TV Closed,PONUMBER,13808694398,5532.0
TV-406520056A-406520057A8901882N,1,2696375104,TV Closed,PONUMBER,13808711432,5659.0
TV-406520056A-406520057A3371136N,1,3083668362,TV Closed,PONUMBER,13808711432,5659.0
TV-406520056A-406520057A25947674N,1,3103343270,TV Closed,PONUMBER,13808711432,5659.0
TV-406520056A-406520057A9188152N,1,3103343272,TV Closed,PONUMBER,13808711432,5659.0
TV-406491033A-406491034A8847412N,1,2949871682,TV Closed,PONUMBER,13795954819,4971.0
TV-406299224A-406299225A8848052N,1,3102954612,TV Closed,PONUMBER,13808746091,5886.0
TV-406494752A-406494753A8847772N,1,3103281668,TV Closed,PONUMBER,13808698106,5566.0
TV-406528103A-406528104A9187882N,1,3103359578,TV Closed,PONUMBER,13808685074,5148.0
TV-406528343A-406528344A19569211N,1,3103361957,TV Closed,PONUMBER,13800240659,5666.0
TV-406643953A-406643954A25946584N,1,2956534208,TV Closed,PONUMBER,13790852505,5303.0
TV-406643800A-406643801A2557675N,1,3103496332,TV Closed,PONUMBER,13808668270,5018.0
TV-406643800A-406643801A3350975N,1,3103496334,TV Closed,PONUMBER,13808668270,5018.0
TV-406643917A-406643918A14942N,1,3103494616,TV Closed,PONUMBER,13808746407,5907.0
TV-406600707A-406600708A11348831N,1,3103411119,TV Closed,PONUMBER,13808746390,5891.0
TV-406600707A-406600708A9441983N,1,3103411358,TV Closed,PONUMBER,13808746390,5891.0
TV-406600707A-406600708A9439433N,1,3103411359,TV Closed,PONUMBER,13808746390,5891.0
TV-406600833A-406600834A2232376N,1,3103411594,TV Closed,PONUMBER,13808686963,5227.0
TV-406497309A-406497310A3371236N,1,3103287617,TV Closed,PONUMBER,13808703012,5598.0
TV-406497309A-406497310A3210856N,1,3103287619,TV Closed,PONUMBER,13808703012,5598.0
TV-406505064A-406505065A8847412N,1,2866273076,TV Closed,PONUMBER,13768967771,5469.0
TV-406498217A-406498218A25947464N,1,3103289566,TV Closed,PONUMBER,13808705965,5627.0
TV-406605354A-406605355A71315676N,1,3037812895,TV Closed,PONUMBER,13808682237,5125.0
TV-406605354A-406605355A2386026N,1,3103407184,TV Closed,PONUMBER,13808682237,5125.0
TV-406606078A-406606079A11348831N,1,3103421025,TV Closed,PONUMBER,13808746395,5896.0
TV-406607513A-406607514A18803711N,1,3103425628,TV Closed,PONUMBER,13808698745,5571.0
TV-406607166A-406607167A14942N,1,3103424535,TV Closed,PONUMBER,13808746397,5898.0
TV-406607166A-406607167A19569381N,1,3103424540,TV Closed,PONUMBER,13808746397,5898.0
TV-406607269A-406607270A2232376N,1,3103430713,TV Closed,PONUMBER,13808687776,5283.0
TV-406636402A-406636403A11348831N,1,3103475925,TV Closed,PONUMBER,13808746400,5900.0
TV-406636402A-406636403A12468421N,1,3103477138,TV Closed,PONUMBER,13808746400,5900.0
TV-406649633A-406649634A8847742N,1,2922144642,TV Closed,PONUMBER,13808716966,5695.0
TV-406649717A-406649718A10426061N,1,2895440358,TV Closed,PONUMBER,13622262946,4958.0
TV-406649879A-406649880A19569611N,1,3103509484,TV Closed,PONUMBER,13808697300,5559.0
TV-406649984A-406649985A2232376N,1,3103510003,TV Closed,PONUMBER,13808688431,5341.0
TV-406650408A-406650409A2232376N,1,3103509999,TV Closed,PONUMBER,13808686044,5160.0
TV-406636402A-406636403A9441983N,1,3103477141,TV Closed,PONUMBER,13808746400,5900.0
TV-406650829A-406650830A2232376N,1,3103511409,TV Closed,PONUMBER,13808688309,5329.0
TV-406651355A-406651356A71506996N,1,3051641998,TV Closed,PONUMBER,13808681767,5122.0
TV-406637027A-406637028A2232376N,1,3103478488,TV Closed,PONUMBER,13808689766,5435.0
TV-406640555A-406640556A18803711N,1,3103486718,TV Closed,PONUMBER,13808690285,5470.0
TV-406639583A-406639584A19569381N,1,3103483265,TV Closed,PONUMBER,13808670413,5029.0
TV-406640339A-406640340A10426381N,1,3103486021,TV Closed,PONUMBER,13808677610,5090.0
TV-406640389A-406640390A8847682N,1,3103485535,TV Closed,PONUMBER,13808694208,5530.0
TV-406640900A-406640901A2232376N,1,3103487962,TV Closed,PONUMBER,13808688176,5314.0
TV-406489215A-406489216A10426051N,1,3103269256,TV Closed,PONUMBER,13808697935,5561.0
TV-406489215A-406489216A18926444N,1,3103269264,TV Closed,PONUMBER,13808697935,5561.0
TV-406640061A-406640062A8848722N,1,3103485111,TV Closed,PONUMBER,13808673611,5062.0
TV-406640194A-406640195A2232376N,1,3103484517,TV Closed,PONUMBER,13808688563,5350.0
TV-406640555A-406640556A13032481N,1,3103486715,TV Closed,PONUMBER,13808690285,5470.0
TV-406640555A-406640556A19569211N,1,3103486716,TV Closed,PONUMBER,13808690285,5470.0
TV-406613344A-406613345A2232376N,1,3103439715,TV Closed,PONUMBER,13808689454,5413.0
TV-406613403A-406613404A18007611N,1,3074636842,TV Closed,PONUMBER,13808691907,5483.0
TV-406613403A-406613404A18007611N,1,3103443418,TV Closed,PONUMBER,13808691907,5483.0
TV-406613403A-406613404A3371136N,1,3103443420,TV Closed,PONUMBER,13808691907,5483.0
TV-406638547A-406638548A8901882P,1,128061440,TV Closed,PONUMBER,13808688107,5305.0
TV-406638004A-406638005A2225965P,1,2846760841,TV Closed,PONUMBER,13808688067,5302.0
TV-406638547A-406638548A8848062P,1,124250207,TV Closed,PONUMBER,13808688107,5305.0
TV-406638547A-406638548A9007412P,1,126054767,TV Closed,PONUMBER,13808688107,5305.0
TV-406638547A-406638548A2225965P,1,2886354974,TV Closed,PONUMBER,13808688107,5305.0
TV-406635248A-406635249A14942P,1,122001539,TV Closed,PONUMBER,13768967359,5427.0
TV-406635248A-406635249A8848062P,1,3101149313,TV Closed,PONUMBER,13768967359,5427.0
TV-406635248A-406635249A10242181P,1,3101149315,TV Closed,PONUMBER,13768967359,5427.0
TV-406635248A-406635249A19569381P,1,3101149316,TV Closed,PONUMBER,13768967359,5427.0
TV-406635248A-406635249A9185592P,1,3101149318,TV Closed,PONUMBER,13768967359,5427.0
TV-405447589A-405447603A8848362P,1,2555670425,TV Closed,PONUMBER,13808681547,5119.0
TV-405447589A-405447603A8901882P,1,2555670427,TV Closed,PONUMBER,13808681547,5119.0
TV-405447589A-405447603A13899281P,1,3100841642,TV Closed,PONUMBER,13808681547,5119.0
TV-406668850A-406668851A10242181P,1,2114955656,TV Closed,PONUMBER,13808686686,5213.0
TV-406668850A-406668851A40057212P,1,2345396781,TV Closed,PONUMBER,13808686686,5213.0
TV-406613493A-406613494A10242181N,1,2857506171,TV Closed,PONUMBER,13808718140,5709.0
TV-406613493A-406613494A10242181N,1,2857506171,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406618579A-406618580A9442183N,1,2759077665,TV Closed,PONUMBER,13808713111,5670.0
TV-406618579A-406618580A9442183N,1,2759077665,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406640270A-406640271A10242181N,1,2772545866,TV Closed,PONUMBER,13808713523,5672.0
TV-406640270A-406640271A10242181N,1,2772545866,TV Closed,COMMENTS,Cessation Txn,Ceased Txn - TV-406639616A-406639617A8803392N-1-3103483688
TV-406640270A-406640271A10242181N,1,2772545866,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406608013A-406608014A14986921N,1,3099163960,TV Closed,PONUMBER,13792934664,5828.0
TV-406608013A-406608014A14986921N,1,3099163960,TV Closed,COMMENTS,Ceased Txn - TV-403983332A-403983333A19569381N-1-3099163961,Cessation Txn
TV-406608013A-406608014A14986921N,1,3099163960,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406613493A-406613494A8901882N,1,2857507078,TV Closed,PONUMBER,13808718140,5709.0
TV-406613493A-406613494A8901882N,1,2857507078,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406618132A-406618133A19569381N,1,2964693187,TV Closed,PONUMBER,13808721179,5723.0
TV-406618132A-406618133A19569381N,1,2964693187,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406618579A-406618580A71041426N,1,2976293755,TV Closed,PONUMBER,13808713111,5670.0
TV-406618579A-406618580A71041426N,1,2976293755,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406651845A-406651846A8848062P,1,2965958227,TV Closed,PONUMBER,13808688941,5375.0
TV-406665313A-406665314A8848062P,1,2581166737,TV Closed,PONUMBER,13808686570,5201.0
TV-406665313A-406665314A8901882P,1,2581166739,TV Closed,PONUMBER,13808686570,5201.0
TV-406665313A-406665314A8848722P,1,2649036749,TV Closed,PONUMBER,13808686570,5201.0
TV-406665313A-406665314A10242181P,1,2649036751,TV Closed,PONUMBER,13808686570,5201.0
TV-406665456A-406665457A9007412P,1,123075914,TV Closed,PONUMBER,13808686580,5202.0
TV-406665456A-406665457A8848062P,1,2349533586,TV Closed,PONUMBER,13808686580,5202.0
TV-406665456A-406665457A8901882P,1,2349533588,TV Closed,PONUMBER,13808686580,5202.0
TV-406651492A-406651493A19569371P,1,3102923132,TV Closed,PONUMBER,13790850915,5165.0
TV-406651492A-406651493A10242181P,1,128435308,TV Closed,PONUMBER,13790850915,5165.0
TV-406651492A-406651493A2225965P,1,2846763751,TV Closed,PONUMBER,13790850915,5165.0
TV-406651492A-406651493A8848062P,1,3102923131,TV Closed,PONUMBER,13790850915,5165.0
TV-406651492A-406651493A9185592P,1,3102923134,TV Closed,PONUMBER,13790850915,5165.0
TV-405428414A-405428415A10242181P,1,134090163,TV Closed,PONUMBER,13808674681,5067.0
TV-405428414A-405428415A2225965P,1,2836548881,TV Closed,PONUMBER,13808674681,5067.0
TV-405428414A-405428415A8848052P,1,2983214157,TV Closed,PONUMBER,13808674681,5067.0
TV-405428414A-405428415A19569211P,1,2983214158,TV Closed,PONUMBER,13808674681,5067.0
TV-405428414A-405428415A9187882P,1,2983214160,TV Closed,PONUMBER,13808674681,5067.0
TV-399613346A-399613347A2225965P,1,2783995105,TV Closed,PONUMBER,13808662393,4977.0
TV-399613346A-399613347A10426121P,1,2998472861,TV Closed,PONUMBER,13808662393,4977.0
TV-399613346A-399613347A71050306P,1,3052161960,TV Closed,PONUMBER,13808662393,4977.0
TV-399613346A-399613347A8848082P,1,3052161962,TV Closed,PONUMBER,13808662393,4977.0
TV-399613346A-399613347A19569561P,1,3053756642,TV Closed,PONUMBER,13808662393,4977.0
TV-406644638A-406644639A10242181P,1,2984293544,TV Closed,PONUMBER,13606590075,5362.0
TV-406655895A-406655896A11654551P,1,2774932582,TV Closed,PONUMBER,13808686509,5195.0
TV-406655895A-406655896A8901882P,1,2774932584,TV Closed,PONUMBER,13808686509,5195.0
TV-406644638A-406644639A71245906P,1,2552359963,TV Closed,PONUMBER,13606590075,5362.0
TV-406644638A-406644639A8848062P,1,3080463402,TV Closed,PONUMBER,13606590075,5362.0
TV-406644638A-406644639A8847692P,1,3080463404,TV Closed,PONUMBER,13606590075,5362.0
TV-406654129A-406654130A10242181N,1,71551428,TV Closed,PONUMBER,13808679501,5099.0
TV-406654129A-406654130A10242181N,1,71551428,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406667504A-406667505A8848082N,1,3027119153,TV Closed,PONUMBER,13808725582,5740.0
TV-406667504A-406667505A8848082N,1,3027119153,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406667902A-406667933A10242181N,1,36030712,TV Closed,PONUMBER,13808659404,4959.0
TV-406667902A-406667933A10242181N,1,36030712,TV Closed,COMMENTS,Cessation Txn,Ceased Txn - TV-406662677A-406662678A8803392N-1-3103539469
TV-406667902A-406667933A10242181N,1,36030712,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406667902A-406667933A8803392N,1,3103539469,TV Closed,PONUMBER,13808659404,4959.0
TV-406667902A-406667933A8803392N,1,3103539469,TV Closed,COMMENTS,Cessation Txn,Ceased Txn - TV-406662677A-406662678A8803392N-1-3103539469
TV-406667902A-406667933A8803392N,1,3103539469,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406667902A-406667933A8901882N,1,2932465999,TV Closed,PONUMBER,13808659404,4959.0
TV-406667902A-406667933A8901882N,1,2932465999,TV Closed,COMMENTS,Cessation Txn,Ceased Txn - TV-406662677A-406662678A8803392N-1-3103539469
TV-406667902A-406667933A8901882N,1,2932465999,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406646733A-406646734A8901882N,1,69186738,TV Closed,PONUMBER,13795973122,5102.0
TV-406646733A-406646734A8901882N,1,69186738,TV Closed,COMMENTS,Ceased Txn - TV-406056573A-406056574A2232376N-1-3102461729,Cessation Txn
TV-406646733A-406646734A8901882N,1,69186738,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406649829A-406649830A8847752N,1,2835196822,TV Closed,PONUMBER,13808664277,4989.0
TV-406649829A-406649830A8847752N,1,2835196822,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406658342A-406658343A3371236N,1,3097609812,TV Closed,PONUMBER,13750382507,5816.0
TV-406658342A-406658343A3371236N,1,3097609812,TV Closed,COMMENTS,Ceased Txn - TV-403056145A-403056401A3371236N-1-3097609812,Cessation Txn
TV-406658342A-406658343A3371236N,1,3097609812,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406655764A-406655765A40057212N,1,2980928920,TV Closed,PONUMBER,13808713889,5676.0
TV-406655764A-406655765A40057212N,1,2980928920,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406474945A-406474946A10242181N,1,3046741822,TV Closed,PONUMBER,13662878990,5753.0
TV-406474945A-406474946A10242181N,1,3046741822,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406488455A-406488459A3371136N,1,3078794129,TV Closed,PONUMBER,13808700534,5586.0
TV-406488455A-406488459A3371136N,1,3078794129,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406499880A-406499881A3371136N,1,3076724950,TV Closed,PONUMBER,13808702485,5597.0
TV-406499880A-406499881A3371136N,1,3076724950,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406486110A-406486111A8847682N,1,2972706037,TV Closed,PONUMBER,13808711957,5661.0
TV-406486110A-406486111A8847682N,1,2972706037,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406482145A-406482146A8901882N,1,2811433844,TV Closed,PONUMBER,13808715067,5684.0
TV-406482145A-406482146A8901882N,1,2811433844,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406487236A-406487240A8847212N,1,2950043135,TV Closed,PONUMBER,13808707510,5637.0
TV-406487236A-406487240A8847212N,1,2950043135,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406490132A-406490133A11654671N,1,3046222841,TV Closed,PONUMBER,13808720968,5722.0
TV-406490132A-406490133A11654671N,1,3046222841,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406474945A-406474946A8848082N,1,3046743481,TV Closed,PONUMBER,13662878990,5753.0
TV-406474945A-406474946A8848082N,1,3046743481,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406476085A-406476086A10242181N,1,2106495544,TV Closed,PONUMBER,13808686358,5182.0
TV-406476085A-406476086A10242181N,1,2106495544,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406480398A-406480402A13899281N,1,2580641813,TV Closed,PONUMBER,13808693935,5524.0
TV-406480398A-406480402A13899281N,1,2580641813,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406480679A-406480680A19569381N,1,2857809074,TV Closed,PONUMBER,13808695570,5543.0
TV-406480679A-406480680A19569381N,1,2857809074,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406603595A-406603596A14986921N,1,3103417280,TV Closed,PONUMBER,13808746394,5895.0
TV-406603595A-406603596A19569381N,1,3103417281,TV Closed,PONUMBER,13808746394,5895.0
TV-406603595A-406603596A9439433N,1,3103417284,TV Closed,PONUMBER,13808746394,5895.0
TV-406649879A-406649880A19536011N,1,2719544570,TV Closed,PONUMBER,13808697300,5559.0
TV-406651936A-406651937A2232376N,1,3103513823,TV Closed,PONUMBER,13808686154,5167.0
TV-406601727A-406601728A11348831N,1,3103413391,TV Closed,PONUMBER,13808746392,5893.0
TV-406602893A-406602894A2232376N,1,3103415688,TV Closed,PONUMBER,13808687075,5234.0
TV-406676340A-406676341A71315726N,1,3103568084,TV Closed,PONUMBER,13808736424,5783.0
TV-406651983A-406651984A2232376N,1,3103514493,TV Closed,PONUMBER,13808692703,5500.0
TV-406652188A-406652189A2232376N,1,3103514900,TV Closed,PONUMBER,13808688508,5344.0
TV-406652697A-406652698A9442183N,1,2464394791,TV Closed,PONUMBER,13808706051,5628.0
TV-406652739A-406652740A2232376N,1,3103515748,TV Closed,PONUMBER,13808692737,5501.0
TV-406602981A-406602982A9441983N,1,2970027279,TV Closed,PONUMBER,13808708739,5647.0
TV-406603070A-406603071A9439433N,1,3103416810,TV Closed,PONUMBER,13808746393,5894.0
TV-406677170A-406677171A14942N,1,3103570509,TV Closed,PONUMBER,13808722366,5730.0
TV-406604693A-406604694A2232376N,1,3103418531,TV Closed,PONUMBER,13808689316,5403.0
TV-406604729A-406604730A3371136N,1,3103414346,TV Closed,PONUMBER,13808730667,5778.0
TV-406605398A-406605399A8848362N,1,3103420630,TV Closed,PONUMBER,13808665996,5001.0
TV-406653840A-406653841A2232376N,1,3103518427,TV Closed,PONUMBER,13808686240,5173.0
TV-406508629A-406508630A26607444N,1,3099281103,TV Closed,PONUMBER,13796035400,5829.0
TV-406508629A-406508630A26607444N,1,3099281103,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406512132A-406512133A8848062N,1,2170963144,TV Closed,PONUMBER,13808692953,5512.0
TV-406512132A-406512133A8848062N,1,2170963144,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406515587A-406515588A10242181N,1,2656453014,TV Closed,PONUMBER,13808709960,5653.0
TV-406515587A-406515588A10242181N,1,2656453014,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406497121A-406497122A2232376N,1,3085580672,TV Closed,PONUMBER,13662878935,5752.0
TV-406497121A-406497122A2232376N,1,3085580672,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406508123A-406508124A19569371N,1,3099912627,TV Closed,PONUMBER,13792935091,5841.0
TV-406508123A-406508124A19569371N,1,3099912627,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406672968A-406672969A19569371N,1,3103558890,TV Closed,PONUMBER,13808695992,5546.0
TV-406673032A-406673124A8848522N,1,3103561024,TV Closed,PONUMBER,13808714271,5678.0
TV-406673032A-406673124A2557675N,1,3103561026,TV Closed,PONUMBER,13808714271,5678.0
TV-406675562A-406675563A13032481N,1,3103566843,TV Closed,PONUMBER,13808717942,5705.0
TV-406675797A-406675798A10426121N,1,2650290150,TV Closed,PONUMBER,13808696512,5551.0
TV-406675797A-406675798A10426051N,1,3103566806,TV Closed,PONUMBER,13808696512,5551.0
TV-406675797A-406675798A10429211N,1,3103566812,TV Closed,PONUMBER,13808696512,5551.0
TV-406676712A-406676713A8848082N,1,3024904880,TV Closed,PONUMBER,13659131737,5739.0
TV-406676712A-406676713A19569371N,1,3103570324,TV Closed,PONUMBER,13659131737,5739.0
TV-406677490A-406677491A14942N,1,3103571031,TV Closed,PONUMBER,13808722204,5728.0
TV-406647719A-406647720A9187882N,1,3103504407,TV Closed,PONUMBER,13808686202,5170.0
TV-406670525A-406670526A25946584N,1,3103558408,TV Closed,PONUMBER,13800232114,5602.0
TV-406670525A-406670526A10426381N,1,3103558414,TV Closed,PONUMBER,13800232114,5602.0
TV-406670525A-406670526A9185292N,1,3103558418,TV Closed,PONUMBER,13800232114,5602.0
TV-406648032A-406648033A3371136N,1,3075409396,TV Closed,PONUMBER,13808681085,5115.0
TV-406648032A-406648033A26607444N,1,3103505326,TV Closed,PONUMBER,13808681085,5115.0
TV-406648145A-406648146A2232376N,1,3103504587,TV Closed,PONUMBER,13808690117,5465.0
TV-406670525A-406670526A18007611N,1,3103558410,TV Closed,PONUMBER,13800232114,5602.0
TV-406631633A-406631634A2232376N,1,3103463545,TV Closed,PONUMBER,13808687640,5273.0
TV-406636402A-406636403A8847712N,1,3103477134,TV Closed,PONUMBER,13808746400,5900.0
TV-406636402A-406636403A9187572N,1,3103477144,TV Closed,PONUMBER,13808746400,5900.0
TV-406638016A-406638017A11348831N,1,3103479506,TV Closed,PONUMBER,13808746401,5901.0
TV-406633333A-406633334A2232376N,1,3103468776,TV Closed,PONUMBER,13808689619,5425.0
TV-406633393A-406633476A8901882N,1,2713199796,TV Closed,PONUMBER,13808671421,5039.0
TV-406633393A-406633476A11650831N,1,3103469059,TV Closed,PONUMBER,13808671421,5039.0
TV-406476908A-406476912A2225965N,1,2804920401,TV Closed,PONUMBER,13657057526,5560.0
TV-406476908A-406476912A2225965N,1,2804920401,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406488455A-406488459A10242181N,1,2635917556,TV Closed,PONUMBER,13808700534,5586.0
TV-406488455A-406488459A10242181N,1,2635917556,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406474009A-406474010A10242181N,1,149064936,TV Closed,PONUMBER,13808669384,5025.0
TV-406474009A-406474010A10242181N,1,149064936,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406476908A-406476912A11348831N,1,2001029294,TV Closed,PONUMBER,13657057526,5560.0
TV-406476908A-406476912A11348831N,1,2001029294,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406481737A-406481738A10242181N,1,126823164,TV Closed,PONUMBER,13808672050,5048.0
TV-406481737A-406481738A10242181N,1,126823164,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406480398A-406480402A8901882N,1,127963954,TV Closed,PONUMBER,13808693935,5524.0
TV-406480398A-406480402A8901882N,1,127963954,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406480679A-406480680A10242181N,1,35122072,TV Closed,PONUMBER,13808695570,5543.0
TV-406480679A-406480680A10242181N,1,35122072,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406486110A-406486111A10242181N,1,2715552155,TV Closed,PONUMBER,13808711957,5661.0
TV-406486110A-406486111A10242181N,1,2715552155,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406474859A-406474860A9187902N,1,3052330504,TV Closed,PONUMBER,13659135640,5773.0
TV-406474859A-406474860A9187902N,1,3052330504,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406474493A-406474494A8901882N,1,36998365,TV Closed,PONUMBER,13808690363,5471.0
TV-406474493A-406474494A8901882N,1,36998365,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406475137A-406475138A40057212N,1,2690655666,TV Closed,PONUMBER,13808684486,5142.0
TV-406475137A-406475138A40057212N,1,2690655666,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-405453163A-405453165A10242181N,1,2945360784,TV Closed,PONUMBER,13808681123,5116.0
TV-405453163A-405453165A10242181N,1,2945360784,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-404913432A-404913433A10242181N,1,2373894563,TV Closed,PONUMBER,13761844545,5610.0
TV-404913432A-404913433A10242181N,1,2373894563,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-405216691A-405216692A10428601N,1,2855186590,TV Closed,PONUMBER,13808680383,5108.0
TV-405216691A-405216692A10428601N,1,2855186590,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406473319A-406473320A14986921N,1,3098669327,TV Closed,PONUMBER,13767827997,5822.0
TV-406473319A-406473320A14986921N,1,3098669327,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406637920A-406637921A25946604P,1,2991953894,TV Closed,PONUMBER,13808688516,5345.0
TV-406601535A-406601536A10242181P,1,2256517415,TV Closed,PONUMBER,13808686986,5228.0
TV-406637920A-406637921A10242181P,1,2086328222,TV Closed,PONUMBER,13808688516,5345.0
TV-406637920A-406637921A8848062P,1,2991953892,TV Closed,PONUMBER,13808688516,5345.0
TV-406637920A-406637921A18007451P,1,2991953896,TV Closed,PONUMBER,13808688516,5345.0
TV-406670535A-406670536A8848062P,1,93650942,TV Closed,PONUMBER,13808675345,5073.0
TV-406670535A-406670536A10242181P,1,93650945,TV Closed,PONUMBER,13808675345,5073.0
TV-406670535A-406670536A8901882P,1,93650946,TV Closed,PONUMBER,13808675345,5073.0
TV-406670535A-406670536A40057212P,1,2723859350,TV Closed,PONUMBER,13808675345,5073.0
TV-406641455A-406641456A8901882P,1,2550860654,TV Closed,PONUMBER,13606466312,5318.0
TV-406641455A-406641456A8848062P,1,2714983205,TV Closed,PONUMBER,13606466312,5318.0
TV-406641455A-406641456A2225965P,1,2905335133,TV Closed,PONUMBER,13606466312,5318.0
TV-406641455A-406641456A10242181P,1,2936774849,TV Closed,PONUMBER,13606466312,5318.0
TV-406644751A-406644752A10242181P,1,67121427,TV Closed,PONUMBER,13808688270,5326.0
